
time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.0800000000000005,0.0453454417498,0.0293222485005,11.394161982,0.0278633776567,6.23673341889,0.0,0.171681806825,0.109927415356,2.51672376097,0.0489015294556,-0.123565271579,0.0,417.3265165718995,416.4292761343799,415.85956465953797,417.3445923941612
1.1400000000000006,0.0567020581922,0.0365443863798,11.5495619983,0.0306256910706,6.22944828687,0.0,0.20765547253,0.131110388206,2.66289342383,0.0395923920787,-0.117442499003,0.0,457.8067998147005,458.2808437400633,457.66434322177173,456.9239920117587
1.2000000000000006,0.0701638471686,0.0449762836639,11.7098695635,0.0330786801016,6.22260000915,0.0,0.241691430257,0.150166936217,2.68060162981,0.0433465320137,-0.108240276241,0.0,416.8542276997366,417.64499396062155,417.6158766177309,417.9441960534468
1.2600000000000007,0.0859182153222,0.054666178521,11.8732945078,0.0351666132615,6.21625795166,0.0,0.284081495241,0.173066377556,2.76663384215,0.00622432993222,-0.101056462786,0.0,439.2594461605922,439.8448357943866,441.94614485731734,438.87621081832555
1.3200000000000007,0.103967821715,0.0655699725564,12.0363744547,0.0360758638047,6.21034443202,0.0,0.318022547959,0.190449455123,2.66955644155,0.0287753671769,-0.0939836831993,0.0,377.54894138948896,378.2204940116826,377.0144780566993,379.1871002039342
1.3800000000000008,0.124807948379,0.0778621291465,12.2026435345,0.0382832805588,6.20463356876,0.0,0.377274778232,0.21950285956,2.87218552685,0.049304906336,-0.0976883099486,0.0,476.46129994880823,476.1709418781608,474.4474050795541,476.02146688793533
1.4400000000000008,0.148896343962,0.0917387528685,12.3755109582,0.0413713817225,6.19900264079,0.0,0.426180690319,0.243318486597,2.88994949532,0.0554763400049,-0.0871079423587,0.0,418.2378198211115,419.15021088651156,419.3670004767034,419.9045883326876
1.5000000000000009,0.176613535838,0.107393986361,12.5564031294,0.0447484541977,6.1944362749,0.0,0.498265600099,0.278907169333,3.13904583152,0.0578532274705,-0.0601632646548,0.0,489.53075601662744,491.5273654100046,490.65710718674603,490.83536350827114
1.560000000000001,0.208756156128,0.125266246947,12.752149901,0.0484522982194,6.1902900554,0.0,0.573549051268,0.317243519051,3.38505980057,0.0685322192845,-0.100586284117,0.0,492.7172965001391,489.7158838873157,490.8318958531671,491.62610705116924
1.620000000000001,0.245246570693,0.145385184603,12.9596324789,0.0524638823984,6.18381616354,0.0,0.643422998283,0.353802051384,3.5304688919,0.0632872728769,-0.129445338353,0.0,465.0555211588006,462.77919615689615,462.82038735698706,462.4105193776499
1.680000000000001,0.286201363188,0.167848969877,13.1770319862,0.0567553698675,6.17567385289,0.0,0.722576673297,0.395418616607,3.71543682699,0.0843095962053,-0.152722670436,0.0,477.15031458445355,475.35376250049063,475.47923457478385,477.09054557514514
1.740000000000001,0.33153072512,0.192613661322,13.4003215103,0.06199795861,6.16672927841,0.0,0.789195117933,0.430518722769,3.72734895748,0.0928924352384,-0.142639060862,0.0,423.8321228306679,424.67584039988867,422.8949640514466,423.6403779519106
1.8000000000000012,0.381616124909,0.219898461695,13.6293533111,0.0680646904154,6.15782842882,0.0,0.881224613186,0.479589660451,3.90622556382,0.11387257712,-0.163307041629,0.0,476.68472975394087,475.08318444872606,476.2799856140976,477.8898426059635
1.8600000000000012,0.436761448274,0.249906067479,13.8638421381,0.0747210997756,6.14787724885,0.0,0.957805715584,0.521241905518,3.90984076074,0.104320708721,-0.171496169646,0.0,424.05136566361205,423.3194124486733,423.22382242706726,422.4123682289709
1.9200000000000013,0.49659781729,0.282482517926,14.0979291626,0.0807200289546,6.13774225122,0.0,1.0375986897,0.565148381277,3.89288879177,0.089476733036,-0.164207182934,0.0,416.9715372382608,417.57848075808107,417.09026897488343,415.80098021147353
1.9800000000000013,0.561702864336,0.317961376998,14.3330478979,0.0859115641138,6.12743830769,0.0,1.13347282074,0.617945260204,3.9439583591,0.0798563722424,-0.194299938793,0.0,441.2163456922023,438.69495005586674,439.97118123028525,439.1801336275098
2.0400000000000014,0.632520688907,0.356570446206,14.5696737364,0.0908176047458,6.11526450321,0.0,1.22812912543,0.669420098393,3.94327618582,0.085336673818,-0.231707898093,0.0,425.6181671963645,422.3595613310345,423.2986197429035,423.77577016597047
2.1000000000000014,0.709516125374,0.398499334183,14.8078161793,0.0964083824838,6.10123008476,0.0,1.33965272177,0.728666926655,3.99422950539,0.105475867502,-0.238703656459,0.0,441.6542626140019,441.02180611987075,440.81262967770004,442.48106968154815
2.1600000000000015,0.792978082527,0.44383047167,15.0463210241,0.102597864167,6.08704942687,0.0,1.44356987495,0.782856443454,3.95567479413,0.0980693056294,-0.232008185249,0.0,412.76070944511446,413.2908495363653,413.0720282058354,412.4284172605636
2.2200000000000015,0.884231964092,0.493189394436,15.289005546,0.108268644597,6.07285780643,0.0,1.59964560999,0.862972490218,4.13260331116,0.0862401834497,-0.247558955334,0.0,482.9359338296541,481.7100990705475,483.14469454706267,482.25870397331545
2.2800000000000016,0.984182855572,0.546972136391,15.5376470122,0.113054853964,6.05806326058,0.0,1.73332640873,0.930172357727,4.15484236275,0.0619048396166,-0.244682381962,0.0,437.12434785091517,437.3020433070027,437.091395387728,435.0634105887169
2.3400000000000016,1.09291317306,0.605101522487,15.7896577223,0.116749466861,6.04402158026,0.0,1.89231346792,1.00773470097,4.24458523287,0.0609130691072,-0.218477049575,0.0,458.50299897344587,460.52701093998996,460.0081496818542,459.932174532832
2.4000000000000017,1.21098227756,0.667722318103,16.0450499147,0.120260793084,6.03061960636,0.0,2.04442679506,1.07986738683,4.26784352602,0.0532534412758,-0.235552692243,0.0,440.26494138830316,438.7991181050079,441.3961332142394,440.7658848931817
2.4600000000000017,1.33926689875,0.735113837732,16.3049776136,0.123338401402,6.01665096945,0.0,2.23299161349,1.16669395259,4.39520416462,0.0470548249848,-0.227833243228,0.0,473.7733004494214,474.3162079816989,476.0014218008414,475.5282643386691
2.520000000000002,1.47943430349,0.80789018407,16.5734488223,0.126151330447,6.00259562784,0.0,2.44048782773,1.25930721354,4.55241099009,0.0465346583939,-0.251891957144,0.0,487.61845805774,485.7673556444989,486.33382958194136,486.29596735890675
2.580000000000002,1.63235167471,0.886264906042,16.8512024899,0.128595512553,5.98764313586,0.0,2.65808141864,1.35326628033,4.70450887254,0.0254324945372,-0.244328163849,0.0,487.51565884864556,488.02431436879135,488.93655683347555,487.3623356404007
2.640000000000002,1.79704946438,0.969640877734,17.1328151476,0.129960641388,5.97306075573,0.0,2.83296031371,1.42595333667,4.68194524586,0.0167662128807,-0.240584645801,0.0,435.78962290325165,436.04214686309,435.0656494262646,434.3393611144631
2.700000000000002,1.97254594913,1.05741226002,17.4132011493,0.130913344337,5.95913119416,0.0,3.01797908169,1.49973036609,4.66357176391,0.0140409170099,-0.219161738988,0.0,437.09680029180726,438.8237434716475,438.5522145215521,438.3256576789069
2.760000000000002,2.16006362783,1.14987953727,17.6944426143,0.131331845279,5.94614087797,0.0,3.233568914,1.58241370391,4.71009398594,-0.0134601594936,-0.211669315124,0.0,461.04402927412673,461.5912361812971,462.29067700282576,460.11819129568397
2.820000000000002,2.3591426719,1.24669731929,17.9738758584,0.130415897647,5.933613042,0.0,3.4032688915,1.64472511737,4.60414613815,-0.0191463166924,-0.203604703429,0.0,409.787928233722,410.4573789899815,412.55205903867585,412.04965866870936
2.880000000000002,2.57007882215,1.34775895717,18.2509696488,0.129364811105,5.92133163803,0.0,3.62875804954,1.72373295676,4.6313422249,-0.0144459946823,-0.206950199823,0.0,457.82745205868656,457.52130910972363,457.8956241326392,458.26954085145877
2.940000000000002,2.79386595472,1.45322412858,18.5273021208,0.128258923085,5.90840000714,0.0,3.83163718241,1.79158308855,4.57916204558,-0.0279130698709,-0.244194028229,0.0,434.69899593820696,431.5168271251436,433.7618089917311,432.6291781291667
3.000000000000002,3.02976303102,1.56263887422,18.7997768625,0.126806250112,5.89340743412,0.0,4.03257212685,1.85534376262,4.50276982125,-0.0176808660145,-0.26472325658,0.0,427.49859368888184,425.67907132534555,425.12043769918154,425.9963542294307
3.0600000000000023,3.27827028357,1.67594282318,19.0683928004,0.126215769783,5.87757233086,0.0,4.25203192874,1.92124738229,4.45028034505,0.00245789107444,-0.262358807474,0.0,435.2374660798691,435.36357514574826,435.887444749355,437.56762328561217
3.1200000000000023,3.54151819505,1.79356409437,19.3368273487,0.127022785927,5.86162529472,0.0,4.5238894395,1.99928185321,4.49601951046,0.0293903112582,-0.273686245763,0.0,471.2937853741509,470.3501583952768,470.80688432046145,472.88638456654473
3.1800000000000024,3.82050961406,1.91562437347,19.6060069466,0.128577809805,5.84555644646,0.0,4.77679366088,2.06934350423,4.47541572613,0.0178645773971,-0.258114491365,0.0,452.0873909969036,453.26938357322524,452.88332237425533,451.95524075174285
3.2400000000000024,4.11530816893,2.04199562594,19.874644859,0.129962380658,5.83067409361,0.0,5.05064128769,2.14292236215,4.47779733449,0.0318649800423,-0.233127238675,0.0,462.1099783966555,464.01616719966944,462.74977308239335,463.8508018052091
3.3000000000000025,4.42802525539,2.17311964965,20.1458542095,0.132245533527,5.81694554235,0.0,5.37383975429,2.2277955914,4.56055655037,0.0482012159896,-0.221345175505,0.0,492.0781614573657,492.90317515453813,492.4403559542785,493.64806011192275
3.3600000000000025,4.75826985768,2.30880997353,20.4177748317,0.134820794454,5.80425326517,0.0,5.63487535474,2.29525738101,4.50243034357,0.0294267943481,-0.196923227547,0.0,448.39817049462306,450.3340340192376,450.69622223095155,449.1768193272135
3.4200000000000026,5.104581883,2.44862836546,20.6865795882,0.136462292417,5.79312843454,0.0,5.90923607939,2.36530385509,4.45666015163,0.0228629194164,-0.168946846698,0.0,455.51504340213853,457.7142225873487,456.39046875157925,455.86629817918214
3.4800000000000026,5.46633346667,2.59236122607,20.950419508,0.13826815214,5.78315467623,0.0,6.14950342135,2.42578553048,4.33748317594,0.0416300123825,-0.161289905718,0.0,432.31333051921774,432.93093807289574,431.0862297178737,432.6698924006599
3.5400000000000027,5.84434782033,2.74017549675,21.2102159707,0.14049890234,5.77330031076,0.0,6.45106178983,2.50133528319,4.32112207886,0.0263287428041,-0.170899167671,0.0,471.01955334644873,470.25145173531496,470.8276496050949,469.64258394063035
3.6000000000000028,6.23964253145,2.89230433103,21.4673065769,0.141694330131,5.76341039499,0.0,6.72560483858,2.56955255242,4.24764615305,0.00230583396159,-0.154856867697,0.0,452.37192749364453,453.6366520048961,454.59640278084964,452.66679823579295
3.660000000000003,6.6495952591,3.04805087387,21.7166346474,0.142049372375,5.75493661349,0.0,6.93979409836,2.6219458827,4.06323797479,0.0123071507425,-0.122646788024,0.0,411.6169994577798,414.4374712720187,413.6420904520464,414.52210639580863
3.720000000000003,7.07454045405,3.20743906942,21.9584249336,0.142751446535,5.74755966181,0.0,7.22492123819,2.69087118516,3.99561671877,0.0104610152937,-0.123560353576,0.0,457.02228115807935,456.9362015540204,458.6314429910711,458.48462085432067
3.780000000000003,7.51296864684,3.37007670274,22.1900109112,0.143139274032,5.74001301529,0.0,7.38976148515,2.73043140647,3.72452691966,-0.00305279610336,-0.130622322938,0.0,379.8662843331992,379.1708001284441,380.09508092959925,378.7971880558238
3.840000000000003,7.96334662503,3.53555974766,22.4086833419,0.142922096502,5.73216317907,0.0,7.62293133171,2.78555864503,3.56435325308,-0.00477815797183,-0.131249998173,0.0,424.9843333953264,424.9139519079233,422.6669794050652,422.5182786618862
3.900000000000003,8.42794542428,3.70437653636,22.6180473175,0.142246853406,5.72416841841,0.0,7.86373332608,2.84152571729,3.41416012851,-0.0291589820535,-0.137565825362,0.0,429.3365500487637,428.7831014592455,428.42422803569343,426.3456185871704
3.960000000000003,8.90782020221,3.87670048707,22.8196357172,0.140889299687,5.71595024859,0.0,8.1320009005,2.90233306072,3.30485992645,-0.0120113810287,-0.135804032239,0.0,445.2072405451308,445.33409042882516,443.4138934995264,444.8206930046096
4.020000000000002,9.40602308781,4.05311761428,23.0180368877,0.139711827687,5.70799666315,0.0,8.4742676705,2.9778800032,3.30707410749,-0.0426940255604,-0.126759452915,0.0,486.46520382565734,487.1276416741966,487.50498499581687,485.20628232994164
4.080000000000001,9.92164434769,4.23334117166,23.2116998859,0.13701293854,5.70048481823,0.0,8.71305643689,3.02929093815,3.14816686702,-0.0499996607083,-0.122246174113,0.0,430.7777482208278,431.14455504835064,430.1375022791292,429.5169055841919
4.14,10.4508499437,4.41644102186,23.394697736,0.134588981046,5.69290087548,0.0,8.92716892711,3.07380837324,2.9518521541,-0.0260021300838,-0.136353439915,0.0,417.22238273914434,415.9725326083797,413.9733169737936,416.07918985770317
4.199999999999998,10.9951592516,4.60261853619,23.5692435148,0.133044595956,5.68447332697,0.0,9.21614750094,3.1317979323,2.86550128012,-0.0252201600188,-0.150274794685,0.0,459.49793976017054,458.37481509618954,458.60153286444717,458.6635594494859
4.259999999999997,11.5538301459,4.791649251,23.7342177363,0.131111032833,5.67538686719,0.0,9.40639209833,3.16908374298,2.63384974363,-0.052381874127,-0.153878589692,0.0,402.36572791795885,402.0149546842927,405.0244857151626,402.5726083374049
4.319999999999996,12.127293082,4.98350475778,23.8900825221,0.127740254371,5.66608848834,0.0,9.7086484781,3.22562846,2.56061896399,-0.0651249117871,-0.157253802932,0.0,466.17333183967617,465.8879422485719,465.82676376859513,464.82686183754475
4.379999999999995,12.714664284,5.17791636294,24.0355711001,0.124059787423,5.65632002627,0.0,9.87068919609,3.25455686736,2.28951240097,-0.0546850197197,-0.177218869082,0.0,388.83576780328735,386.9300904650186,386.69406765767354,387.67332862482004
4.439999999999993,13.3148592787,5.37453903536,24.169038845,0.120969709262,5.64508781676,0.0,10.135616969,3.29914130531,2.15868359773,-0.0457946996965,-0.233613098478,0.0,448.06950016096926,443.4216891657523,444.7543276760319,445.48040168422096
4.499999999999992,13.931122646,5.57379022139,24.2947537777,0.118176037001,5.63126759636,0.0,10.4064150297,3.3421618574,2.03072020583,-0.0481395288111,-0.224490316655,0.0,448.2773906826258,448.96604076574596,449.3365319752412,449.14507569880834
4.559999999999991,14.5634276247,5.77551322722,24.4123349913,0.115360512564,5.61797198685,0.0,10.670289103,3.38155604239,1.88768936562,-0.0446022052225,-0.216360808978,0.0,444.91628289458953,445.53300905673706,446.17397544375456,446.461473501077
4.6199999999999894,15.2115546476,5.97952804145,24.5211685093,0.113401474962,5.60508603478,0.0,10.9337415059,3.41860699526,1.73915978463,-0.0157086648138,-0.211758122249,0.0,446.73606607313735,447.06607955184637,444.1585966588094,446.52222654187017
4.679999999999988,15.8776305892,6.1860124023,24.6235867903,0.112156971543,5.59250294336,0.0,11.2681403054,3.46385407411,1.67305268001,-0.0334211629631,-0.205928433343,0.0,480.89819517655707,481.3000702166533,481.81231116727156,480.47087906394734
4.739999999999987,16.5624193213,6.39497231072,24.7202406889,0.109957129571,5.58028423215,0.0,11.5576627015,3.50112494334,1.54755336298,-0.0440980769973,-0.199437276055,0.0,461.52888821215146,462.00209813190213,463.258823584947,462.4176282352966
4.799999999999986,17.2626797524,6.60586469392,24.8070312275,0.107345724557,5.56890140551,0.0,11.7841468101,3.52834929148,1.34502924862,-0.0423985043948,-0.175191659178,0.0,432.4308418304045,434.43262977907693,433.3075832925331,433.4493878777407
4.859999999999984,17.9769355474,6.81839286384,24.8821103282,0.104700966964,5.55840552183,0.0,12.0240054821,3.55564626392,1.15712581013,-0.0476715174883,-0.174416629712,0.0,441.2931029317982,441.3274145477641,440.49135295732697,440.05377723591164
4.919999999999983,18.7051161477,7.03245652441,24.945384171,0.101910694213,5.54763760503,0.0,12.2483639305,3.57954431654,0.951664436205,-0.0442678766762,-0.192171625174,0.0,436.27986493002317,434.76203013257316,433.4274579056104,433.71219763549885
4.979999999999982,19.4466059645,7.24789118617,24.9961580238,0.0995025884703,5.53636882133,0.0,12.4676584871,3.60136497113,0.740408947885,-0.0329407665272,-0.180285795383,0.0,432.4539000903141,433.41892662368025,432.8556164701018,433.8073058388364
5.0399999999999805,20.2030853392,7.46479103411,25.0362159255,0.0976930770102,5.52634805415,0.0,12.7475336647,3.62835113836,0.593919485131,-0.0251064265151,-0.148772384371,0.0,460.7508984543133,463.2102033009543,462.1544491366862,462.77152084766834
=======
time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-1.11365254628e-06,-7.83078463617e-08,10.0058896921,6.28307167092,0.000718504231464,0.0,-8.70119046264e-05,-8.87025664498e-06,0.196309045374,-0.00598014058051,0.0289440677556,0.0,464.89707910466814,467.15899339667493,467.1206068272885,466.6541589767932
0.12000000000000001,-2.79200375916e-05,-4.11408545681e-06,10.0206048192,6.28292028315,0.00262829359036,0.0,-0.000992482726145,-0.000150813348639,0.294174136642,0.00362283842901,0.0370524207315,0.0,435.82053451571693,436.49798920205046,435.9915058443754,436.79300107898763
0.18,-0.000147187679079,-1.69022221291e-05,10.0402604425,0.000516340439818,0.0047572893018,0.0,-0.00319452996058,-0.000222472847184,0.360993335332,0.0271928143584,0.0321449941982,0.0,426.429303732534,426.01057061936064,425.46740231123295,427.48019908739946
0.23999999999999996,-0.000430791420666,-1.55913420428e-05,10.0622507622,0.00185122808542,0.00641003733703,0.0,-0.00641985733117,0.000400148149551,0.372012679341,0.00985494289546,0.0162412997158,0.0,409.09272148501884,407.6746382343084,408.06884138123377,406.5185357985948
0.3,-0.000947444036146,4.74709747251e-05,10.0868167626,0.00247930493265,0.00766528150804,0.0,-0.0109126145302,0.00176182136718,0.446826295896,0.01166660197,0.0289358859834,0.0,427.44956813916656,428.52985984327347,429.93007267044044,430.083397428473
0.36000000000000004,-0.00176012885547,0.000205073836155,10.1157372647,0.00348677530766,0.00899421015946,0.0,-0.0163317501843,0.00357640925036,0.517159215762,0.0254553857518,0.00294826898714,0.0,428.65054228472144,426.4367919208,427.0968677593957,428.2710427277352
0.4200000000000001,-0.00291103844407,0.000491158780428,10.1480559476,0.00510992452846,0.00883249103271,0.0,-0.022035701873,0.00610722214663,0.56010914547,0.0300688539182,-0.0174508551331,0.0,419.6640445854661,417.8899651752739,418.4373539445595,418.83894240605287
0.48000000000000015,-0.00444856192517,0.000993867294329,10.1889390784,0.00730007652681,0.00773577018544,0.0,-0.0290820503848,0.0108977396223,0.802522768902,0.0469832624326,-0.0199878578386,0.0,479.61587925847004,479.4232708113989,480.513055186377,481.7938848094613
0.5400000000000001,-0.00635768599131,0.00181852216121,10.2412748309,0.0100264702776,0.00659489640834,0.0,-0.0344285809676,0.0168891325574,0.941895850479,0.0421603247621,-0.0171358996768,0.0,449.39394306502555,449.62507669488815,450.4969423192254,450.10801720445886
0.6000000000000002,-0.00858841174517,0.00310191996173,10.3058501739,0.0121129205059,0.00576426366599,0.0,-0.0398103364202,0.026190289358,1.21036794748,0.0128430554486,-0.00796142407631,0.0,488.7691927747761,489.4525049258832,488.7055844850602,486.5160819243676
0.6600000000000003,-0.011085482588,0.00490750942959,10.3799161373,0.0129614964877,0.00525173088099,0.0,-0.0433784420724,0.0340718250146,1.25844476064,0.0166234978777,-0.00972986770341,0.0,421.43642329829333,421.28367122458104,421.6998324514278,422.02613158942984
0.7200000000000003,-0.0138108496856,0.00726475307722,10.4615769305,0.0137505991555,0.00422673786629,0.0,-0.0473797353201,0.044606043516,1.46334094595,0.00510208069528,-0.0388595937856,0.0,471.476848950225,469.22109686221944,471.26427806175406,470.3728524649186
0.7800000000000004,-0.0167276685068,0.0102103929998,10.5511957817,0.0144094471691,0.00148169633369,0.0,-0.0496089103423,0.0536291374298,1.52387522021,0.0207085373444,-0.0653944355876,0.0,427.90447832348235,425.6382690736458,425.2855454704038,426.61996949843876
0.8400000000000004,-0.019722845832,0.0137894023911,10.6496541399,0.0155484079375,6.28055385971,0.0,-0.0497418382764,0.0658115899069,1.75773835807,0.0152862057743,-0.0757601538237,0.0,480.39055442649925,479.60076293341143,479.68303418163293,479.27105051278875
0.9000000000000005,-0.0226380116026,0.0180528760505,10.7574924116,0.0161323789791,6.27613185102,0.0,-0.0469877642075,0.0763796134718,1.83674395682,-0.00470417476065,-0.0698713388772,0.0,432.5417917419697,433.0329982350435,434.58223396519185,432.903423253484
0.9600000000000005,-0.0253003731426,0.0229584930507,10.8701257951,0.0156383771224,6.27218075877,0.0,-0.0413559604122,0.0871012260214,1.91756724544,-0.016439504817,-0.058831297956,0.0,433.2729526436213,434.1966966356042,435.0113643844564,434.02773341805147
1.0200000000000005,-0.0275451110158,0.0284982080248,10.9878273792,0.0143737543329,6.26828241508,0.0,-0.0331024086433,0.09744262145,2.00566565322,-0.0325007144264,-0.0815470532187,0.0,438.0952940204202,436.19913209630903,437.0181433031878,435.677372026276
1.0800000000000005,-0.0291193060086,0.0347096471639,11.1165685249,0.012156549054,6.26309577783,0.0,-0.0187342604194,0.109332325146,2.28518394432,-0.047809399271,-0.0986746351762,0.0,495.80508930877915,494.5397271689015,494.0171074153239,492.8865533474669
1.1400000000000006,-0.0298829898987,0.0414673502974,11.2530374598,0.00955179693777,6.25676143851,0.0,-0.00621094651003,0.115695391536,2.26381505392,-0.0358192666356,-0.125227872786,0.0,403.51474836114727,401.0989963141307,401.0300718395279,402.116356603763
1.2000000000000006,-0.029528470691,0.0486480688577,11.3973644504,0.00730269121976,6.24874198335,0.0,0.0189996789185,0.123372510918,2.54647399466,-0.0410433640146,-0.16138350293,0.0,496.8217529912784,494.1483984912335,497.10908848537605,496.72564520150735
1.2600000000000007,-0.0275953649693,0.0561997189294,11.554380262,0.00467082371625,6.23863722936,0.0,0.0464870992515,0.128071970871,2.68702881466,-0.0502041560952,-0.188632241503,0.0,457.91760447844206,455.7177656717752,455.26275434909786,454.52814110987583
1.3200000000000007,-0.0237084265212,0.0639801426301,11.7214673796,0.00146152355408,6.22736118439,0.0,0.0843660139155,0.130913032415,2.88200887457,-0.061030720479,-0.186575194252,0.0,473.4998359635019,473.62611763102007,472.7922423311942,471.95563738616056
1.3800000000000008,-0.0174012711047,0.0718510135707,11.8982161481,6.28083207655,6.21589200406,0.0,0.127052442845,0.13105281106,3.00921732381,-0.0692345264485,-0.202370770681,0.0,455.5067706918527,454.20684404591117,452.79469336463814,452.1313308133298
1.4400000000000008,-0.00839882122392,0.0796516266355,12.0809186468,6.27677093522,6.2038883514,0.0,0.174195562258,0.128566604949,3.08058636951,-0.0647566386046,-0.195807479067,0.0,436.98529254413097,437.4921229496422,436.593307064299,436.9632268614301
1.5000000000000009,0.00358327443869,0.0872318032548,12.2668523377,6.27360589596,6.19292751553,0.0,0.226242967259,0.12378709736,3.11700752055,-0.0357553810444,-0.164583745385,0.0,425.46253739246987,428.09266064071056,424.58415229476043,427.06284898118827
1.560000000000001,0.0193690024276,0.0944190644169,12.4601664568,6.27112287654,6.18352793006,0.0,0.301027246482,0.115526054834,3.32608959573,-0.0560782187316,-0.144268698298,0.0,479.2052735304078,480.7254668135428,480.9906225762549,479.4481644999273
1.620000000000001,0.0393571141981,0.101109357234,12.6610430532,6.26810916976,6.17568226619,0.0,0.365993284823,0.107189674566,3.36957030687,-0.0405436763782,-0.112290813343,0.0,429.2706535775214,431.9586931130844,429.84467922100674,431.1574216655675
